flight date,airline,flight_num,class,from,dep_time,to,arr_time,duration,price,stops
08-05-2023,AirAsia,I5-721,economy,Delhi,20:45,Mumbai,07:15,10h 30m,2433,1-stop
08-05-2023,AirAsia,I5-1529,economy,Delhi,09:35,Mumbai,20:35,11h 00m,2433,1-stop
08-05-2023,AirAsia,I5-773,economy,Delhi,20:00,Mumbai,07:40,11h 40m,2433,1-stop
08-05-2023,AirAsia,I5-747,economy,Delhi,19:00,Mumbai,07:15,12h 15m,2433,1-stop
08-05-2023,AirAsia,I5-740,economy,Delhi,08:00,Mumbai,20:35,12h 35m,2433,1-stop
08-05-2023,AirAsia,I5-798,economy,Delhi,12:40,Mumbai,02:25,13h 45m,2433,1-stop
08-05-2023,AirAsia,I5-788,economy,Delhi,22:10,Mumbai,12:25,14h 15m,2433,1-stop
08-05-2023,AirAsia,I5-1529,economy,Delhi,09:35,Mumbai,00:35,15h 00m,2433,1-stop
08-05-2023,Indigo,6E-2193,economy,Delhi,14:05,Mumbai,17:55,03h 50m,2434,1-stop
08-05-2023,Indigo,6.00E-184,economy,Delhi,09:05,Mumbai,13:15,04h 10m,2434,1-stop
08-05-2023,Indigo,6E-2102,economy,Delhi,07:20,Mumbai,12:25,05h 05m,2434,1-stop
08-05-2023,Indigo,6E-2092,economy,Delhi,17:55,Mumbai,23:15,05h 20m,2434,1-stop
08-05-2023,Indigo,6E-2083,economy,Delhi,05:30,Mumbai,10:55,05h 25m,2434,1-stop
08-05-2023,Indigo,6E-2373,economy,Delhi,13:50,Mumbai,19:50,06h 00m,2434,1-stop
08-05-2023,Indigo,6E-2097,economy,Delhi,07:00,Mumbai,14:35,07h 35m,2434,1-stop
08-05-2023,Indigo,6.00E-152,economy,Delhi,10:15,Mumbai,17:55,07h 40m,2434,1-stop
08-05-2023,Indigo,6E-607,economy,Delhi,22:15,Mumbai,05:55,07h 40m,2434,1-stop
08-05-2023,Indigo,6E-2338,economy,Delhi,12:45,Mumbai,20:45,08h 00m,2434,1-stop
08-05-2023,Indigo,6E-2193,economy,Delhi,14:05,Mumbai,22:25,08h 20m,2434,1-stop
08-05-2023,Indigo,6E-7403,economy,Delhi,07:25,Mumbai,16:05,08h 40m,2434,1-stop
08-05-2023,Indigo,6E-5018,economy,Delhi,12:55,Mumbai,23:15,10h 20m,2434,1-stop
08-05-2023,Indigo,6E-369,economy,Delhi,21:50,Mumbai,08:15,10h 25m,2434,1-stop
08-05-2023,SpiceJet,SG-8709,economy,Delhi,18:55,Mumbai,21:05,02h 10m,2481,non-stop
08-05-2023,SpiceJet,SG-8803,economy,Delhi,07:20,Mumbai,09:35,02h 15m,2481,non-stop
08-05-2023,SpiceJet,SG-8169,economy,Delhi,19:45,Mumbai,22:05,02h 20m,2481,non-stop
08-05-2023,Air India,AI-868,economy,Delhi,18:00,Mumbai,20:00,02h 00m,2501,non-stop
08-05-2023,Air India,AI-887,economy,Delhi,07:00,Mumbai,09:05,02h 05m,2501,non-stop
08-05-2023,Air India,AI-665,economy,Delhi,08:00,Mumbai,10:10,02h 10m,2501,non-stop
08-05-2023,Air India,AI-805,economy,Delhi,20:00,Mumbai,22:10,02h 10m,2501,non-stop
08-05-2023,Air India,AI-678,economy,Delhi,09:00,Mumbai,11:15,02h 15m,2501,non-stop
08-05-2023,Air India,AI-624,economy,Delhi,19:00,Mumbai,21:15,02h 15m,2501,non-stop
08-05-2023,Air India,AI-636,economy,Delhi,14:30,Mumbai,18:00,03h 30m,2501,"1-stop
												Via Indore
												"
08-05-2023,Air India,AI-441,economy,Delhi,17:50,Mumbai,21:35,03h 45m,2501,"1-stop
												Via IXU
												"
08-05-2023,SpiceJet,SG-8157,economy,Delhi,06:20,Mumbai,08:40,02h 20m,2647,non-stop
08-05-2023,Vistara,UK-943,economy,Delhi,07:30,Mumbai,09:45,02h 15m,3131,non-stop
08-05-2023,Vistara,UK-977,economy,Delhi,19:00,Mumbai,21:15,02h 15m,3131,non-stop
08-05-2023,Vistara,UK-963,economy,Delhi,08:50,Mumbai,11:10,02h 20m,3131,non-stop
08-05-2023,Vistara,UK-941,economy,Delhi,16:45,Mumbai,19:05,02h 20m,3131,non-stop
08-05-2023,Vistara,UK-955,economy,Delhi,17:45,Mumbai,20:05,02h 20m,3131,non-stop
08-05-2023,Indigo,6E-6202,economy,Delhi,12:00,Mumbai,14:10,02h 10m,3031,non-stop
08-05-2023,Indigo,6E-6722,economy,Delhi,21:15,Mumbai,23:30,02h 15m,3031,non-stop
08-05-2023,Indigo,6E-5328,economy,Delhi,09:30,Mumbai,12:00,02h 30m,3031,non-stop
08-05-2023,Air India,AI-9843,economy,Delhi,06:05,Mumbai,15:50,09h 45m,3324,1-stop
08-05-2023,GO FIRST,G8-717,economy,Delhi,16:40,Mumbai,21:25,04h 45m,3363,1-stop
08-05-2023,GO FIRST,G8-713,economy,Delhi,19:55,Mumbai,02:00,06h 05m,3363,1-stop
08-05-2023,GO FIRST,G8-717,economy,Delhi,16:40,Mumbai,02:00,09h 20m,3363,1-stop
08-05-2023,SpiceJet,SG-2976,economy,Delhi,19:20,Mumbai,23:50,04h 30m,3405,1-stop
08-05-2023,SpiceJet,SG-2976,economy,Delhi,19:20,Mumbai,10:35,15h 15m,3405,1-stop
08-05-2023,Air India,AI-9887,economy,Delhi,05:35,Mumbai,20:45,15h 10m,3523,1-stop
08-05-2023,Air India,AI-9643,economy,Delhi,19:00,Mumbai,15:50,20h 50m,3536,1-stop
08-05-2023,Indigo,6E-2042,economy,Delhi,20:20,Mumbai,05:55,09h 35m,3584,1-stop
08-05-2023,Indigo,6E-607,economy,Delhi,22:15,Mumbai,08:25,10h 10m,3589,1-stop
08-05-2023,Indigo,6E-5041,economy,Delhi,18:40,Mumbai,20:50,02h 10m,3606,non-stop
08-05-2023,Indigo,6E-573,economy,Delhi,16:00,Mumbai,18:15,02h 15m,3606,non-stop
08-05-2023,Air India,AI-499,economy,Delhi,13:00,Mumbai,15:50,26h 50m,3802,1-stop
08-05-2023,Vistara,UK-627,economy,Delhi,13:20,Mumbai,16:00,26h 40m,4212,1-stop
08-05-2023,Air India,AI-837,economy,Delhi,18:20,Mumbai,23:55,05h 35m,3869,1-stop
08-05-2023,Air India,AI-544,economy,Delhi,17:15,Mumbai,23:55,06h 40m,3869,1-stop
08-05-2023,Air India,AI-839,economy,Delhi,21:25,Mumbai,09:40,12h 15m,3869,1-stop
08-05-2023,Air India,AI-542,economy,Delhi,09:45,Mumbai,23:55,14h 10m,3869,1-stop
08-05-2023,Air India,AI-837,economy,Delhi,18:20,Mumbai,09:40,15h 20m,3869,1-stop
08-05-2023,Air India,AI-560,economy,Delhi,08:10,Mumbai,23:55,15h 45m,3869,1-stop
08-05-2023,Air India,AI-544,economy,Delhi,17:15,Mumbai,09:40,16h 25m,3869,1-stop
08-05-2023,Air India,AI-542,economy,Delhi,09:45,Mumbai,09:40,23h 55m,3869,1-stop
08-05-2023,Air India,AI-560,economy,Delhi,08:10,Mumbai,09:40,25h 30m,3869,1-stop
08-05-2023,Air India,AI-839,economy,Delhi,21:25,Mumbai,23:55,26h 30m,3869,1-stop
08-05-2023,Indigo,6E-2046,economy,Delhi,17:15,Mumbai,19:25,02h 10m,3894,non-stop
08-05-2023,Indigo,6E-549,economy,Delhi,14:20,Mumbai,16:35,02h 15m,3894,non-stop
08-05-2023,Air India,AI-429,economy,Delhi,09:50,Mumbai,17:05,07h 15m,3894,1-stop
08-05-2023,Air India,AI-439,economy,Delhi,06:05,Mumbai,17:05,11h 00m,3894,1-stop
08-05-2023,Air India,AI-540,economy,Delhi,20:40,Mumbai,08:05,11h 25m,3894,1-stop
08-05-2023,Air India,AI-537,economy,Delhi,16:15,Mumbai,08:05,15h 50m,3894,1-stop
08-05-2023,Air India,AI-540,economy,Delhi,20:40,Mumbai,17:05,20h 25m,3894,1-stop
08-05-2023,Air India,AI-429,economy,Delhi,09:50,Mumbai,08:05,22h 15m,3894,1-stop
08-05-2023,Air India,AI-537,economy,Delhi,16:15,Mumbai,17:05,24h 50m,3894,1-stop
08-05-2023,Air India,AI-439,economy,Delhi,06:05,Mumbai,08:05,26h 00m,3894,1-stop
08-05-2023,Indigo,6E-926,economy,Delhi,18:30,Mumbai,23:25,04h 55m,3950,1-stop
08-05-2023,SpiceJet,SG-339,economy,Delhi,15:30,Mumbai,12:35,21h 05m,4017,1-stop
08-05-2023,Vistara,UK-637,economy,Delhi,17:10,Mumbai,11:30,18h 20m,4425,1-stop
08-05-2023,Vistara,UK-706,economy,Delhi,13:40,Mumbai,11:30,21h 50m,4425,1-stop
08-05-2023,Air India,AI-471,economy,Delhi,13:15,Mumbai,17:50,04h 35m,4148,1-stop
08-05-2023,Indigo,6.00E-181,economy,Delhi,05:15,Mumbai,10:05,04h 50m,4183,1-stop
08-05-2023,Air India,AI-469,economy,Delhi,05:55,Mumbai,23:05,17h 10m,4275,1-stop
08-05-2023,Vistara,UK-637,economy,Delhi,17:10,Mumbai,21:35,04h 25m,4720,1-stop
08-05-2023,Vistara,UK-706,economy,Delhi,13:40,Mumbai,21:35,07h 55m,4720,1-stop
08-05-2023,Vistara,UK-833,economy,Delhi,07:10,Mumbai,14:30,07h 20m,4738,1-stop
08-05-2023,Vistara,UK-833,economy,Delhi,07:10,Mumbai,22:35,15h 25m,4738,1-stop
08-05-2023,Vistara,UK-683,economy,Delhi,13:40,Mumbai,15:15,25h 35m,4829,1-stop
08-05-2023,Indigo,6E-5001,economy,Delhi,07:15,Mumbai,09:25,02h 10m,4524,non-stop
08-05-2023,SpiceJet,SG-2277,economy,Delhi,15:45,Mumbai,17:30,25h 45m,4627,1-stop
08-05-2023,Vistara,UK-673,economy,Delhi,13:20,Mumbai,18:20,05h 00m,5018,1-stop
08-05-2023,Vistara,UK-839,economy,Delhi,13:30,Mumbai,22:35,09h 05m,5090,1-stop
08-05-2023,Vistara,UK-839,economy,Delhi,13:30,Mumbai,09:00,19h 30m,5090,1-stop
08-05-2023,GO FIRST,G8-1404,economy,Delhi,09:10,Mumbai,16:15,07h 05m,4841,1-stop
08-05-2023,AirAsia,I5-784,economy,Delhi,16:05,Mumbai,00:35,08h 30m,4916,1-stop
08-05-2023,AirAsia,I5-784,economy,Delhi,16:05,Mumbai,07:15,15h 10m,4916,1-stop
08-05-2023,Vistara,UK-879,economy,Delhi,17:40,Mumbai,23:00,05h 20m,5279,1-stop
08-05-2023,Vistara,UK-829,economy,Delhi,07:30,Mumbai,14:30,07h 00m,5279,1-stop
08-05-2023,Vistara,UK-899,economy,Delhi,14:45,Mumbai,23:00,08h 15m,5279,1-stop
08-05-2023,Vistara,UK-859,economy,Delhi,10:25,Mumbai,23:00,12h 35m,5279,1-stop
08-05-2023,Vistara,UK-871,economy,Delhi,20:35,Mumbai,10:00,13h 25m,5279,1-stop
08-05-2023,Vistara,UK-829,economy,Delhi,07:30,Mumbai,23:00,15h 30m,5279,1-stop
08-05-2023,Vistara,UK-879,economy,Delhi,17:40,Mumbai,10:00,16h 20m,5279,1-stop
08-05-2023,Vistara,UK-871,economy,Delhi,20:35,Mumbai,14:30,17h 55m,5279,1-stop
08-05-2023,Vistara,UK-899,economy,Delhi,14:45,Mumbai,10:00,19h 15m,5279,1-stop
08-05-2023,Air India,AI-406,economy,Delhi,10:15,Mumbai,15:40,05h 25m,4975,1-stop
08-05-2023,SpiceJet,SG-3002,economy,Delhi,07:45,Mumbai,12:00,04h 15m,4980,1-stop
08-05-2023,Air India,AI-762,economy,Delhi,20:15,Mumbai,12:25,16h 10m,4988,1-stop
08-05-2023,Air India,AI-764,economy,Delhi,16:55,Mumbai,12:25,19h 30m,4988,1-stop
08-05-2023,Indigo,6E-2168,economy,Delhi,18:00,Mumbai,22:25,04h 25m,5009,1-stop
08-05-2023,Vistara,UK-835,economy,Delhi,19:55,Mumbai,09:00,13h 05m,5409,1-stop
08-05-2023,Vistara,UK-837,economy,Delhi,17:25,Mumbai,09:00,15h 35m,5409,1-stop
08-05-2023,Vistara,UK-835,economy,Delhi,19:55,Mumbai,11:40,15h 45m,5409,1-stop
08-05-2023,Vistara,UK-837,economy,Delhi,17:25,Mumbai,11:40,18h 15m,5409,1-stop
08-05-2023,Vistara,UK-835,economy,Delhi,19:55,Mumbai,14:30,18h 35m,5409,1-stop
08-05-2023,Vistara,UK-837,economy,Delhi,17:25,Mumbai,14:30,21h 05m,5409,1-stop
08-05-2023,Air India,AI-423,economy,Delhi,04:50,Mumbai,17:25,12h 35m,5076,"1-stop
												Via Surat
												"
08-05-2023,GO FIRST,G8-211,economy,Delhi,09:00,Mumbai,15:45,06h 45m,5138,1-stop
08-05-2023,GO FIRST,G8-2509,economy,Delhi,06:00,Mumbai,15:45,09h 45m,5138,1-stop
08-05-2023,GO FIRST,G8-211,economy,Delhi,09:00,Mumbai,20:20,11h 20m,5138,1-stop
08-05-2023,GO FIRST,G8-2609,economy,Delhi,21:00,Mumbai,08:50,11h 50m,5138,1-stop
08-05-2023,AirAsia,I5-775,economy,Delhi,12:20,Mumbai,02:25,14h 05m,5282,1-stop
08-05-2023,Air India,AI-411,economy,Delhi,07:05,Mumbai,13:25,06h 20m,5283,1-stop
08-05-2023,Air India,AI-811,economy,Delhi,18:30,Mumbai,13:25,18h 55m,5283,1-stop
08-05-2023,GO FIRST,G8-7553,economy,Delhi,15:00,Mumbai,22:05,07h 05m,5376,1-stop
08-05-2023,GO FIRST,G8-237,economy,Delhi,12:50,Mumbai,22:05,09h 15m,5376,1-stop
08-05-2023,Air India,AI-401,economy,Delhi,06:50,Mumbai,20:05,13h 15m,5414,1-stop
08-05-2023,Air India,AI-877,economy,Delhi,11:00,Mumbai,17:25,06h 25m,5500,1-stop
08-05-2023,Air India,AI-465,economy,Delhi,16:50,Mumbai,23:05,06h 15m,5562,1-stop
08-05-2023,Air India,AI-512,economy,Delhi,14:10,Mumbai,23:05,08h 55m,5562,1-stop
08-05-2023,Air India,AI-883,economy,Delhi,22:00,Mumbai,08:20,10h 20m,5580,1-stop
08-05-2023,Air India,AI-883,economy,Delhi,22:00,Mumbai,16:35,18h 35m,5580,1-stop
08-05-2023,Air India,AI-502,economy,Delhi,13:30,Mumbai,21:05,07h 35m,5819,1-stop
08-05-2023,SpiceJet,SG-8483,economy,Delhi,18:10,Mumbai,07:25,13h 15m,5819,1-stop
08-05-2023,Air India,AI-803,economy,Delhi,06:10,Mumbai,21:05,14h 55m,5819,1-stop
08-05-2023,Air India,AI-502,economy,Delhi,13:30,Mumbai,08:35,19h 05m,5819,1-stop
08-05-2023,GO FIRST,G8-194,economy,Delhi,20:35,Mumbai,07:50,11h 15m,5864,1-stop
08-05-2023,Air India,AI-415,economy,Delhi,16:45,Mumbai,17:50,25h 05m,5986,1-stop
08-05-2023,Vistara,UK-811,economy,Delhi,05:55,Mumbai,11:25,05h 30m,6359,1-stop
08-05-2023,Vistara,UK-817,economy,Delhi,16:05,Mumbai,21:50,05h 45m,6359,1-stop
08-05-2023,Vistara,UK-813,economy,Delhi,17:35,Mumbai,23:25,05h 50m,6359,1-stop
08-05-2023,Vistara,UK-819,economy,Delhi,14:15,Mumbai,20:15,06h 00m,6359,1-stop
08-05-2023,Vistara,UK-819,economy,Delhi,14:15,Mumbai,20:45,06h 30m,6359,1-stop
08-05-2023,Vistara,UK-817,economy,Delhi,16:05,Mumbai,23:25,07h 20m,6359,1-stop
08-05-2023,Vistara,UK-819,economy,Delhi,14:15,Mumbai,21:50,07h 35m,6359,1-stop
08-05-2023,Vistara,UK-819,economy,Delhi,14:15,Mumbai,23:25,09h 10m,6359,1-stop
08-05-2023,Vistara,UK-801,economy,Delhi,09:05,Mumbai,20:15,11h 10m,6359,1-stop
08-05-2023,Vistara,UK-807,economy,Delhi,20:40,Mumbai,08:15,11h 35m,6359,1-stop
08-05-2023,GO FIRST,G8-2401,economy,Delhi,10:30,Mumbai,18:30,08h 00m,6018,1-stop
08-05-2023,GO FIRST,G8-2403,economy,Delhi,10:30,Mumbai,18:30,08h 00m,6018,1-stop
08-05-2023,GO FIRST,G8-113,economy,Delhi,06:05,Mumbai,11:40,05h 35m,6207,1-stop
08-05-2023,Air India,AI-506,economy,Delhi,09:45,Mumbai,21:05,11h 20m,6243,1-stop
08-05-2023,Air India,AI-807,economy,Delhi,17:20,Mumbai,08:35,15h 15m,6243,1-stop
08-05-2023,Air India,AI-451,economy,Delhi,14:30,Mumbai,16:25,25h 55m,6375,1-stop
08-05-2023,Air India,AI-9857,economy,Delhi,06:20,Mumbai,13:35,07h 15m,6402,1-stop
08-05-2023,Air India,AI-479,economy,Delhi,21:15,Mumbai,13:45,16h 30m,6791,1-stop
08-05-2023,Air India,AI-885,economy,Delhi,10:55,Mumbai,22:25,11h 30m,6863,1-stop
08-05-2023,Indigo,6E-6278,economy,Delhi,08:45,Mumbai,11:05,02h 20m,7006,non-stop
08-05-2023,Air India,AI-542,economy,Delhi,09:45,Mumbai,12:15,26h 30m,7002,"1-stop
												Via Hyderabad
												"
08-05-2023,Air India,AI-885,economy,Delhi,10:55,Mumbai,16:35,05h 40m,7065,1-stop
08-05-2023,Vistara,UK-705,economy,Delhi,07:30,Mumbai,13:00,05h 30m,7651,1-stop
08-05-2023,Vistara,UK-707,economy,Delhi,17:30,Mumbai,23:30,06h 00m,7651,1-stop
08-05-2023,Vistara,UK-747,economy,Delhi,06:30,Mumbai,13:00,06h 30m,7651,1-stop
08-05-2023,Vistara,UK-737,economy,Delhi,15:55,Mumbai,23:30,07h 35m,7651,1-stop
08-05-2023,Vistara,UK-705,economy,Delhi,07:30,Mumbai,20:20,12h 50m,7651,1-stop
08-05-2023,Vistara,UK-747,economy,Delhi,06:30,Mumbai,20:20,13h 50m,7651,1-stop
08-05-2023,Vistara,UK-705,economy,Delhi,07:30,Mumbai,23:30,16h 00m,7651,1-stop
08-05-2023,Vistara,UK-727,economy,Delhi,20:30,Mumbai,13:00,16h 30m,7651,1-stop
08-05-2023,Vistara,UK-747,economy,Delhi,06:30,Mumbai,23:30,17h 00m,7651,1-stop
08-05-2023,GO FIRST,G8-101,economy,Delhi,05:50,Mumbai,15:20,09h 30m,7544,1-stop
08-05-2023,GO FIRST,G8-7541,economy,Delhi,08:00,Mumbai,14:05,06h 05m,7986,1-stop
08-05-2023,GO FIRST,G8-165,economy,Delhi,06:05,Mumbai,14:05,08h 00m,7986,1-stop
08-05-2023,GO FIRST,G8-1010,economy,Delhi,12:20,Mumbai,18:10,05h 50m,8358,1-stop
08-05-2023,GO FIRST,G8-213,economy,Delhi,11:50,Mumbai,18:10,06h 20m,8358,1-stop
08-05-2023,GO FIRST,G8-191,economy,Delhi,09:15,Mumbai,18:10,08h 55m,8358,1-stop
08-05-2023,GO FIRST,G8-266,economy,Delhi,06:25,Mumbai,18:10,11h 45m,8358,1-stop
08-05-2023,Vistara,UK-855,economy,Delhi,18:40,Mumbai,14:45,20h 05m,8893,1-stop
08-05-2023,Air India,AI-9017,economy,Delhi,09:55,Mumbai,15:55,06h 00m,8560,1-stop
08-05-2023,GO FIRST,G8-286,economy,Delhi,10:50,Mumbai,18:20,07h 30m,10945,1-stop
08-05-2023,GO FIRST,G8-286,economy,Delhi,10:50,Mumbai,19:40,08h 50m,10945,1-stop
08-06-2023,Vistara,UK-975,economy,Delhi,05:45,Mumbai,07:55,02h 10m,2501,non-stop
08-06-2023,Vistara,UK-953,economy,Delhi,20:40,Mumbai,22:50,02h 10m,2501,non-stop
08-06-2023,Vistara,UK-981,economy,Delhi,21:40,Mumbai,23:50,02h 10m,2501,non-stop
08-06-2023,Vistara,UK-927,economy,Delhi,09:30,Mumbai,11:35,02h 05m,2727,non-stop
08-06-2023,Vistara,UK-993,economy,Delhi,12:50,Mumbai,15:00,02h 10m,2727,non-stop
08-06-2023,Vistara,UK-951,economy,Delhi,14:20,Mumbai,16:30,02h 10m,2727,non-stop
08-06-2023,Vistara,UK-933,economy,Delhi,15:30,Mumbai,17:40,02h 10m,2727,non-stop
08-06-2023,Vistara,UK-985,economy,Delhi,19:50,Mumbai,22:00,02h 10m,2727,non-stop
08-06-2023,Vistara,UK-995,economy,Delhi,10:20,Mumbai,12:35,02h 15m,2727,non-stop
08-06-2023,Vistara,UK-945,economy,Delhi,11:40,Mumbai,14:00,02h 20m,2727,non-stop
08-06-2023,GO FIRST,G8-7533,economy,Delhi,13:30,Mumbai,15:35,02h 05m,2434,non-stop
08-06-2023,GO FIRST,G8-7534,economy,Delhi,15:30,Mumbai,17:35,02h 05m,2434,non-stop
08-06-2023,GO FIRST,G8-7535,economy,Delhi,17:00,Mumbai,19:05,02h 05m,2434,non-stop
08-06-2023,Indigo,6.00E-171,economy,Delhi,02:00,Mumbai,04:10,02h 10m,2434,non-stop
08-06-2023,AirAsia,I5-764,economy,Delhi,04:25,Mumbai,06:35,02h 10m,2434,non-stop
08-06-2023,Indigo,6E-2054,economy,Delhi,06:30,Mumbai,08:40,02h 10m,2434,non-stop
08-06-2023,GO FIRST,G8-530,economy,Delhi,07:00,Mumbai,09:10,02h 10m,2434,non-stop
08-06-2023,Indigo,6E-5001,economy,Delhi,07:15,Mumbai,09:25,02h 10m,2434,non-stop
08-06-2023,GO FIRST,G8-334,economy,Delhi,08:00,Mumbai,10:10,02h 10m,2434,non-stop
08-06-2023,Indigo,6E-5329,economy,Delhi,08:10,Mumbai,10:20,02h 10m,2434,non-stop
08-06-2023,Indigo,6E-2137,economy,Delhi,23:35,Mumbai,01:45,02h 10m,2434,non-stop
08-06-2023,GO FIRST,G8-2501,economy,Delhi,02:00,Mumbai,04:15,02h 15m,2434,non-stop
08-06-2023,GO FIRST,G8-336,economy,Delhi,14:20,Mumbai,16:35,02h 15m,2434,non-stop
08-06-2023,GO FIRST,G8-392,economy,Delhi,15:00,Mumbai,17:15,02h 15m,2434,non-stop
08-06-2023,GO FIRST,G8-346,economy,Delhi,19:40,Mumbai,21:55,02h 15m,2434,non-stop
08-06-2023,AirAsia,I5-482,economy,Delhi,20:00,Mumbai,22:15,02h 15m,2434,non-stop
08-06-2023,Indigo,6E-6261,economy,Delhi,20:00,Mumbai,22:15,02h 15m,2434,non-stop
08-06-2023,GO FIRST,G8-330,economy,Delhi,21:00,Mumbai,23:15,02h 15m,2434,non-stop
08-06-2023,GO FIRST,G8-338,economy,Delhi,10:30,Mumbai,12:50,02h 20m,2434,non-stop
08-06-2023,Indigo,6.00E-218,economy,Delhi,10:45,Mumbai,13:05,02h 20m,2434,non-stop
08-06-2023,GO FIRST,G8-323,economy,Delhi,18:50,Mumbai,21:10,02h 20m,2434,non-stop
08-06-2023,Indigo,6E-2081,economy,Delhi,04:45,Mumbai,07:10,02h 25m,2434,non-stop
08-06-2023,AirAsia,I5-773,economy,Delhi,20:00,Mumbai,02:25,06h 25m,2433,1-stop
08-06-2023,AirAsia,I5-721,economy,Delhi,20:45,Mumbai,07:15,10h 30m,2433,1-stop
08-06-2023,AirAsia,I5-1529,economy,Delhi,09:35,Mumbai,20:35,11h 00m,2433,1-stop
08-06-2023,AirAsia,I5-773,economy,Delhi,20:00,Mumbai,07:40,11h 40m,2433,1-stop
08-06-2023,AirAsia,I5-740,economy,Delhi,08:00,Mumbai,20:35,12h 35m,2433,1-stop
08-06-2023,AirAsia,I5-798,economy,Delhi,12:40,Mumbai,02:25,13h 45m,2433,1-stop
08-06-2023,AirAsia,I5-788,economy,Delhi,22:10,Mumbai,12:25,14h 15m,2433,1-stop
08-06-2023,AirAsia,I5-1529,economy,Delhi,09:35,Mumbai,00:35,15h 00m,2433,1-stop
08-06-2023,Indigo,6E-2193,economy,Delhi,14:05,Mumbai,17:55,03h 50m,2434,1-stop
08-06-2023,Indigo,6E-2154,economy,Delhi,10:30,Mumbai,14:35,04h 05m,2434,1-stop
08-06-2023,Indigo,6.00E-184,economy,Delhi,09:05,Mumbai,13:15,04h 10m,2434,1-stop
08-06-2023,Indigo,6E-2168,economy,Delhi,18:00,Mumbai,22:25,04h 25m,2434,1-stop
08-06-2023,Indigo,6E-2102,economy,Delhi,07:20,Mumbai,12:25,05h 05m,2434,1-stop
08-06-2023,Indigo,6E-2092,economy,Delhi,17:55,Mumbai,23:15,05h 20m,2434,1-stop
08-06-2023,Indigo,6E-2083,economy,Delhi,05:30,Mumbai,10:55,05h 25m,2434,1-stop
08-06-2023,Indigo,6E-2373,economy,Delhi,13:50,Mumbai,19:50,06h 00m,2434,1-stop
08-06-2023,Indigo,6E-2097,economy,Delhi,07:00,Mumbai,14:35,07h 35m,2434,1-stop
08-06-2023,Indigo,6E-607,economy,Delhi,22:15,Mumbai,05:55,07h 40m,2434,1-stop
08-06-2023,Indigo,6E-2154,economy,Delhi,10:30,Mumbai,18:50,08h 20m,2434,1-stop
08-06-2023,Indigo,6E-2193,economy,Delhi,14:05,Mumbai,22:25,08h 20m,2434,1-stop
08-06-2023,Indigo,6E-7403,economy,Delhi,07:25,Mumbai,16:05,08h 40m,2434,1-stop
08-06-2023,Indigo,6E-2042,economy,Delhi,20:20,Mumbai,05:55,09h 35m,2434,1-stop
08-06-2023,Indigo,6E-5018,economy,Delhi,12:55,Mumbai,23:15,10h 20m,2434,1-stop
08-06-2023,Indigo,6E-369,economy,Delhi,21:50,Mumbai,08:15,10h 25m,2434,1-stop
08-06-2023,SpiceJet,SG-8709,economy,Delhi,18:55,Mumbai,21:05,02h 10m,2481,non-stop
08-06-2023,SpiceJet,SG-8803,economy,Delhi,07:20,Mumbai,09:35,02h 15m,2481,non-stop
08-06-2023,SpiceJet,SG-8169,economy,Delhi,19:45,Mumbai,22:05,02h 20m,2481,non-stop
08-06-2023,Air India,AI-868,economy,Delhi,18:00,Mumbai,20:00,02h 00m,2501,non-stop
08-06-2023,Air India,AI-887,economy,Delhi,07:00,Mumbai,09:05,02h 05m,2501,non-stop
08-06-2023,Air India,AI-665,economy,Delhi,08:00,Mumbai,10:10,02h 10m,2501,non-stop
08-06-2023,Air India,AI-865,economy,Delhi,10:40,Mumbai,12:50,02h 10m,2501,non-stop
08-06-2023,Air India,AI-805,economy,Delhi,20:00,Mumbai,22:10,02h 10m,2501,non-stop
08-06-2023,Air India,AI-678,economy,Delhi,09:00,Mumbai,11:15,02h 15m,2501,non-stop
08-06-2023,Air India,AI-624,economy,Delhi,19:00,Mumbai,21:15,02h 15m,2501,non-stop
08-06-2023,Air India,AI-636,economy,Delhi,14:30,Mumbai,18:00,03h 30m,2501,"1-stop
												Via Indore
												"
08-06-2023,Air India,AI-441,economy,Delhi,17:50,Mumbai,21:35,03h 45m,2501,"1-stop
												Via IXU
												"
08-06-2023,Indigo,6.00E-282,economy,Delhi,10:00,Mumbai,19:40,09h 40m,2594,2+-stop
08-06-2023,SpiceJet,SG-8157,economy,Delhi,06:20,Mumbai,08:40,02h 20m,2647,non-stop
08-06-2023,Vistara,UK-943,economy,Delhi,07:30,Mumbai,09:45,02h 15m,3131,non-stop
08-06-2023,Vistara,UK-977,economy,Delhi,19:00,Mumbai,21:15,02h 15m,3131,non-stop
08-06-2023,Vistara,UK-963,economy,Delhi,08:50,Mumbai,11:10,02h 20m,3131,non-stop
08-06-2023,Vistara,UK-941,economy,Delhi,16:45,Mumbai,19:05,02h 20m,3131,non-stop
08-06-2023,Vistara,UK-955,economy,Delhi,17:45,Mumbai,20:05,02h 20m,3131,non-stop
08-06-2023,Indigo,6E-6278,economy,Delhi,08:45,Mumbai,11:05,02h 20m,2819,non-stop
08-06-2023,Indigo,6E-6202,economy,Delhi,12:00,Mumbai,14:10,02h 10m,3031,non-stop
08-06-2023,Indigo,6E-5041,economy,Delhi,18:40,Mumbai,20:50,02h 10m,3031,non-stop
08-06-2023,Indigo,6E-6722,economy,Delhi,21:15,Mumbai,23:30,02h 15m,3031,non-stop
